date,delta,sigma_distance,direction,macro_tag
2004-05-07,25.0,3.2009365117544673,up,
2004-08-06,-24.00000000000002,-3.0598651006428015,down,
2008-03-11,27.0,3.4564794347094576,up,
2008-06-09,33.00000000000001,4.223108203574429,up,
2008-09-15,-44.99999999999999,-5.7430657916701975,down,GFC
2008-09-17,-25.0,-3.187636562120294,down,GFC
2008-09-19,38.000000000000014,4.861965510961906,up,GFC
2008-09-29,-40.99999999999999,-5.231979945760217,down,GFC
2008-09-30,30.000000000000004,3.839793819141944,up,GFC
2009-06-05,36.00000000000001,4.606422588006915,up,
2020-02-28,-25.00000000000001,-3.187636562120295,down,
2022-02-10,25.0,3.2009365117544673,up,
2022-06-13,33.999999999999986,4.350879665051922,up,Fed Hiking Cycle
2022-06-15,-25.0,-3.187636562120294,down,Fed Hiking Cycle
2022-11-10,-27.000000000000046,-3.4431794850752904,down,
2023-03-10,-30.00000000000007,-3.8264938695077793,down,SVB / Banking Stress
2023-03-13,-56.99999999999994,-7.276323329400134,down,SVB / Banking Stress
2023-03-15,-27.0,-3.443179485075284,down,SVB / Banking Stress
2023-03-17,-32.999999999999964,-4.209808253940252,down,SVB / Banking Stress
2023-03-21,25.0,3.2009365117544673,up,SVB / Banking Stress
2023-04-25,-26.00000000000002,-3.315408023597792,down,
2023-12-13,-27.000000000000046,-3.4431794850752904,down,
2024-08-02,-28.000000000000025,-3.5709509465527827,down,
2025-08-01,-25.0,-3.187636562120294,down,
