theoretical_quantile,sample_quantile
-2.113803,-2.348974
-2.112283,-2.348974
-2.110768,-2.348974
-2.109258,-2.348974
-2.107753,-2.340961
-2.106253,-2.335649
-2.104757,-2.331870
-2.103266,-2.322475
-2.101779,-2.319204
-2.100298,-2.319204
-2.098820,-2.319204
-2.097348,-2.319204
-2.095880,-2.313341
-2.094416,-2.304847
-2.092957,-2.298398
-2.091502,-2.294598
-2.090052,-2.290180
-2.088606,-2.290180
-2.087165,-2.290180
-2.085727,-2.290180
-2.084295,-2.290180
-2.082866,-2.290180
-2.081442,-2.290180
-2.080021,-2.277512
-2.078605,-2.274652
-2.077194,-2.271230
-2.075786,-2.265873
-2.074382,-2.261872
-2.072983,-2.261872
-2.071587,-2.251618
-2.070196,-2.247979
-2.068808,-2.247979
-2.067425,-2.242681
-2.066045,-2.234255
-2.064669,-2.234255
-2.063298,-2.234255
-2.061930,-2.234255
-2.060566,-2.234255
-2.059206,-2.234255
-2.057849,-2.234255
-2.056497,-2.225199
-2.055148,-2.220698
-2.053803,-2.218775
-2.043173,-2.195268
-2.032769,-2.161181
-2.022581,-2.147865
-2.012599,-2.130214
-2.002813,-2.088532
-1.993215,-2.061637
-1.983798,-2.035426
-1.974553,-2.024167
-1.965474,-1.997335
-1.956554,-1.980349
-1.947787,-1.948709
-1.939167,-1.932244
-1.930689,-1.908061
-1.922348,-1.894886
-1.914138,-1.869074
-1.906055,-1.854861
-1.898095,-1.845505
-1.890253,-1.814688
-1.882526,-1.795687
-1.874910,-1.779562
-1.867401,-1.754355
-1.859996,-1.721926
-1.852691,-1.712105
-1.845484,-1.706350
-1.838372,-1.695803
-1.831351,-1.680225
-1.824419,-1.664931
-1.817574,-1.659894
-1.810813,-1.641936
-1.804134,-1.625473
-1.797535,-1.620672
-1.791013,-1.610790
-1.784566,-1.595227
-1.778192,-1.584173
-1.771890,-1.578703
-1.765657,-1.566410
-1.759493,-1.551910
-1.753394,-1.545069
-1.747360,-1.534546
-1.741389,-1.526010
-1.735479,-1.514714
-1.729630,-1.500959
-1.723839,-1.483563
-1.718105,-1.476717
-1.712427,-1.468809
-1.706804,-1.445831
-1.701234,-1.434996
-1.695717,-1.418177
-1.690251,-1.408466
-1.684834,-1.408466
-1.679467,-1.400959
-1.674148,-1.389011
