date,delta,sigma_distance,direction,macro_tag
2020-04-01,-0.061087691979838266,-4.453489493662751,down,
2020-04-15,-0.10457280391957692,-7.62541835623782,down,
2020-04-16,-0.04839654086185021,-3.527760508849884,down,
2020-04-17,0.04839654086185024,3.5326046580251598,up,
2020-04-21,-0.05001042057466142,-3.6454815267671026,down,
2020-04-22,0.041847109935500504,3.0548703700803705,up,
2020-04-27,0.06613980250454499,4.826849083535148,up,
2020-05-06,0.06595796779179737,4.813585537740866,up,
2020-05-07,-0.0735625671770166,-5.363442692122648,down,
2020-05-08,0.0592766099295401,4.326228120474572,up,
2020-05-18,0.0870113769896297,6.3492816256973805,up,
2020-05-29,-0.041672696400568074,-3.0373039971186526,down,
2020-06-03,0.05264373348542209,3.8424070769839194,up,
2020-06-05,0.0425596144187959,3.106842491904749,up,
2020-06-11,-0.08167803101426724,-5.955407914938037,down,
2020-06-16,0.060218859993054874,4.394958544265766,up,
2020-06-26,-0.04286370443178227,-3.1241795409830044,down,
2020-07-07,-0.04948005726336981,-3.606795304754658,down,
2020-07-09,-0.05167201054432081,-3.7666826677422387,down,
2020-08-11,0.054488185284069776,3.976946684559649,up,
2020-08-27,0.06187540371808745,4.515791597675632,up,
2020-09-04,0.0857668217574249,6.258500195317947,up,
2020-10-05,0.05903353158419314,4.30849728835572,up,
2020-11-04,-0.06856267143729654,-4.998735947693384,down,
2020-11-09,0.07811777926395186,5.70055708389782,up,
2020-12-01,0.049392755329576266,3.605271400331677,up,
2021-01-06,0.06269859421556398,4.575837475031582,up,
2021-02-26,-0.07114110002524107,-5.186813928716493,down,
2021-03-12,0.04691691978775166,3.4246768505237903,up,
2021-06-17,-0.04176941287629514,-3.044358774424282,down,
2021-06-18,-0.048553225416990795,-3.539189529970006,down,
2021-06-21,0.04855322541699074,3.544033679145276,up,
2021-07-19,-0.06419315763905968,-4.680011071205673,down,
2021-08-06,0.04211148535012685,3.0741546715528068,up,
2021-08-13,-0.045347819978459145,-3.305378058107557,down,
2021-09-23,0.0425596144187959,3.106842491904749,up,
2021-10-27,-0.050010420574661305,-3.645481526767094,down,
2021-11-05,-0.047006042375930486,-3.4263335587027197,down,
2021-11-10,0.04800921918636045,3.504352303442526,up,
2021-11-30,-0.04932506656250156,-3.5954898382263427,down,
2022-01-03,0.056280835898589565,4.107707765101147,up,
2022-02-04,0.041195756438267124,3.0073587766762446,up,
2022-02-28,-0.05382465001378011,-3.923702368493118,down,
2022-03-02,0.05978791837897343,4.363524426177628,up,Fed Hiking Cycle
2022-03-14,0.04555653160236722,3.3254462321110614,up,Fed Hiking Cycle
2022-03-21,0.05232581900173969,3.819217482163046,up,Fed Hiking Cycle
2022-05-05,0.04546237407675741,3.318578111970902,up,
2022-06-13,0.0664897412688328,4.852374621289691,up,Fed Hiking Cycle
2022-06-22,-0.042174925050712804,-3.0739379962035303,down,Fed Hiking Cycle
2022-09-22,0.04196419909903221,3.063411189701938,up,Fed Hiking Cycle
2022-09-28,-0.04492168739151168,-3.2742947242599736,down,Fed Hiking Cycle
2022-11-10,-0.06717152815706462,-4.897261964398597,down,
2022-12-01,-0.0430173850836907,-3.1353894487804874,down,Fed Hiking Cycle
2023-03-10,-0.04750233398500325,-3.462534492973126,down,SVB / Banking Stress
2023-05-01,0.045280704533156496,3.305326614088198,up,
