theoretical_quantile,sample_quantile
-3.923112,-11.423483
-3.650002,-7.146980
-3.516630,-6.612418
-3.426289,-6.411957
-3.357428,-5.676933
-3.301545,-5.476472
-3.254389,-5.476472
-3.213520,-5.409651
-3.177401,-5.342831
-3.145005,-5.342831
-3.115607,-5.008729
-3.088678,-5.008729
-3.063818,-4.875088
-3.040719,-4.875088
-3.019136,-4.808268
-2.998874,-4.741448
-2.979774,-4.674627
-2.961702,-4.674627
-2.944548,-4.674627
-2.928220,-4.540986
-2.912636,-4.540986
-2.897730,-4.474166
-2.883441,-4.407346
-2.869717,-4.407346
-2.856514,-4.340525
-2.843790,-4.340525
-2.831511,-4.206885
-2.819644,-4.206885
-2.808162,-4.206885
-2.797038,-4.206885
-2.786250,-4.140064
-2.775777,-4.140064
-2.765600,-4.073244
-2.755701,-4.073244
-2.746066,-4.006424
-2.736678,-3.939603
-2.727526,-3.939603
-2.718597,-3.939603
-2.709879,-3.872783
-2.701363,-3.872783
-2.693038,-3.805963
-2.684896,-3.805963
-2.676928,-3.805963
-2.669126,-3.805963
-2.661483,-3.805963
-2.653993,-3.672322
-2.646649,-3.672322
-2.639445,-3.605501
-2.632375,-3.605501
-2.625434,-3.605501
-2.618618,-3.538681
-2.611921,-3.538681
-2.605340,-3.538681
-2.598869,-3.538681
-2.592505,-3.538681
-2.586245,-3.471861
-2.580084,-3.471861
-2.574020,-3.405040
-2.568049,-3.338220
-2.562168,-3.338220
-2.556374,-3.271400
-2.550665,-3.271400
-2.545038,-3.271400
-2.539491,-3.271400
-2.534020,-3.204579
-2.528624,-3.204579
-2.523301,-3.204579
-2.518049,-3.204579
-2.512865,-3.204579
-2.507747,-3.204579
-2.502695,-3.137759
-2.497705,-3.137759
-2.492777,-3.137759
-2.487909,-3.137759
-2.483099,-3.137759
-2.478346,-3.070939
-2.473648,-3.070939
-2.469005,-3.070939
-2.464413,-3.070939
-2.459873,-3.070939
-2.455384,-3.070939
-2.450943,-3.070939
-2.446550,-3.004118
-2.442204,-3.004118
-2.437903,-3.004118
-2.433647,-3.004118
-2.429435,-3.004118
-2.425265,-3.004118
-2.421137,-2.937298
-2.417050,-2.937298
-2.413003,-2.937298
-2.408995,-2.937298
-2.405026,-2.937298
-2.401094,-2.937298
-2.397198,-2.937298
-2.393339,-2.937298
-2.389515,-2.937298
-2.385726,-2.937298
-2.381970,-2.937298
-2.378248,-2.937298
-2.374559,-2.937298
-2.370902,-2.937298
-2.367276,-2.870478
-2.363681,-2.870478
-2.360116,-2.870478
-2.356581,-2.870478
-2.353075,-2.870478
-2.349598,-2.870478
-2.346149,-2.870478
-2.342728,-2.870478
-2.339333,-2.803657
-2.335966,-2.803657
-2.332625,-2.803657
-2.329310,-2.803657
-2.326020,-2.803657
-2.322755,-2.803657
-2.319515,-2.736837
-2.316299,-2.736837
-2.313107,-2.736837
-2.309938,-2.736837
-2.306792,-2.736837
-2.303669,-2.736837
-2.300568,-2.736837
-2.297489,-2.736837
-2.294431,-2.670016
-2.291395,-2.670016
-2.288380,-2.670016
-2.285386,-2.670016
-2.282412,-2.670016
-2.279458,-2.670016
-2.276524,-2.670016
-2.273609,-2.670016
-2.270713,-2.603196
-2.267837,-2.603196
-2.264979,-2.603196
-2.262139,-2.603196
-2.259318,-2.603196
-2.256514,-2.603196
-2.253728,-2.603196
-2.250959,-2.603196
-2.248208,-2.603196
-2.245473,-2.603196
-2.242755,-2.603196
-2.240054,-2.603196
-2.237369,-2.603196
-2.234700,-2.536376
-2.232047,-2.536376
-2.229409,-2.536376
-2.226787,-2.536376
-2.224180,-2.536376
-2.221588,-2.536376
-2.219010,-2.536376
-2.216448,-2.536376
-2.213900,-2.536376
-2.211366,-2.536376
-2.208847,-2.536376
-2.206341,-2.469555
-2.203849,-2.469555
-2.201371,-2.469555
-2.198906,-2.469555
-2.196454,-2.469555
-2.194016,-2.469555
-2.191590,-2.469555
-2.189178,-2.469555
-2.186778,-2.469555
-2.184390,-2.469555
-2.182015,-2.469555
-2.179653,-2.402735
-2.177302,-2.402735
-2.174963,-2.402735
-2.172636,-2.402735
-2.170321,-2.402735
-2.168018,-2.402735
-2.165726,-2.335915
-2.163445,-2.335915
-2.161175,-2.335915
-2.158917,-2.335915
-2.156669,-2.335915
-2.154432,-2.335915
-2.152206,-2.335915
-2.149991,-2.335915
-2.147786,-2.335915
-2.145591,-2.335915
-2.143407,-2.335915
-2.141233,-2.335915
-2.139069,-2.335915
-2.136915,-2.335915
-2.134771,-2.335915
-2.132637,-2.335915
-2.130512,-2.269094
-2.128397,-2.269094
-2.126291,-2.269094
-2.124195,-2.269094
-2.122108,-2.269094
-2.120030,-2.269094
-2.117962,-2.269094
-2.115902,-2.269094
-2.113851,-2.269094
-2.111809,-2.269094
-2.109776,-2.269094
-2.107752,-2.269094
-2.105736,-2.269094
-2.103729,-2.269094
-2.101730,-2.202274
-2.099740,-2.202274
-2.097757,-2.202274
-2.095784,-2.202274
-2.093818,-2.202274
-2.091860,-2.202274
-2.089910,-2.202274
-2.087968,-2.202274
-2.086034,-2.202274
-2.084108,-2.202274
-2.082189,-2.202274
-2.080278,-2.202274
-2.078375,-2.202274
-2.076479,-2.202274
-2.074591,-2.202274
-2.072710,-2.202274
-2.070836,-2.202274
-2.068969,-2.202274
-2.067110,-2.202274
-2.065258,-2.202274
-2.063413,-2.202274
-2.061575,-2.135454
-2.059743,-2.135454
-2.057919,-2.135454
-2.056102,-2.135454
-2.054291,-2.135454
-2.043565,-2.135454
-2.033070,-2.135454
-2.022794,-2.068633
-2.012727,-2.068633
-2.002860,-2.068633
-1.993184,-2.068633
-1.983692,-2.068633
-1.974375,-2.001813
-1.965226,-2.001813
-1.956239,-2.001813
-1.947407,-2.001813
-1.938724,-1.934993
-1.930185,-1.934993
-1.921785,-1.934993
-1.913518,-1.934993
-1.905379,-1.934993
-1.897365,-1.868172
-1.889472,-1.868172
-1.881694,-1.868172
-1.874028,-1.868172
-1.866471,-1.868172
-1.859019,-1.801352
-1.851669,-1.801352
-1.844417,-1.801352
-1.837261,-1.801352
-1.830198,-1.801352
-1.823226,-1.801352
-1.816340,-1.801352
-1.809540,-1.734531
-1.802823,-1.734531
-1.796185,-1.734531
-1.789626,-1.734531
-1.783144,-1.734531
-1.776735,-1.734531
-1.770398,-1.667711
-1.764132,-1.667711
-1.757934,-1.667711
-1.751803,-1.667711
-1.745737,-1.667711
-1.739735,-1.667711
-1.733795,-1.667711
-1.727915,-1.600891
-1.722094,-1.600891
-1.716331,-1.600891
-1.710625,-1.600891
-1.704974,-1.600891
-1.699377,-1.600891
-1.693832,-1.600891
-1.688339,-1.600891
-1.682897,-1.534070
-1.677504,-1.534070
-1.672159,-1.534070
-1.666861,-1.534070
-1.661610,-1.534070
-1.656405,-1.534070
-1.651244,-1.534070
-1.646126,-1.534070
-1.641052,-1.534070
-1.636019,-1.534070
-1.631027,-1.467250
-1.626076,-1.467250
-1.621164,-1.467250
-1.616291,-1.467250
-1.611456,-1.467250
-1.606658,-1.467250
-1.601897,-1.467250
-1.597172,-1.467250
-1.592483,-1.467250
-1.587828,-1.400430
-1.583208,-1.400430
-1.578621,-1.400430
-1.574067,-1.400430
-1.569545,-1.400430
-1.565055,-1.400430
-1.560597,-1.400430
-1.556169,-1.400430
-1.551772,-1.400430
-1.547405,-1.400430
-1.543066,-1.333609
-1.538757,-1.333609
-1.534476,-1.333609
-1.530223,-1.333609
-1.525997,-1.333609
-1.521799,-1.333609
-1.517627,-1.333609
-1.513482,-1.333609
-1.509362,-1.333609
-1.505268,-1.333609
-1.501199,-1.266789
-1.497154,-1.266789
-1.493134,-1.266789
-1.489138,-1.266789
-1.485165,-1.266789
-1.481216,-1.266789
-1.477290,-1.266789
-1.473386,-1.266789
-1.469505,-1.266789
-1.465646,-1.266789
-1.461808,-1.266789
-1.457992,-1.199969
-1.454197,-1.199969
-1.450423,-1.199969
-1.446670,-1.199969
-1.442936,-1.199969
-1.439223,-1.199969
-1.435529,-1.199969
-1.431855,-1.199969
-1.428200,-1.199969
-1.424564,-1.199969
-1.420947,-1.199969
-1.417348,-1.199969
-1.413768,-1.199969
-1.410205,-1.199969
-1.406661,-1.199969
-1.403134,-1.199969
-1.399624,-1.199969
-1.396132,-1.133148
-1.392656,-1.133148
-1.389197,-1.133148
-1.385755,-1.133148
-1.382329,-1.133148
-1.378919,-1.133148
-1.375526,-1.133148
-1.372148,-1.133148
-1.368785,-1.133148
-1.365438,-1.133148
-1.362106,-1.133148
-1.358790,-1.133148
-1.355488,-1.133148
-1.352200,-1.133148
-1.348928,-1.133148
-1.345670,-1.066328
-1.342426,-1.066328
-1.339196,-1.066328
-1.335980,-1.066328
-1.332777,-1.066328
-1.329589,-1.066328
-1.326413,-1.066328
-1.323252,-1.066328
-1.320103,-1.066328
-1.316967,-1.066328
-1.313844,-1.066328
-1.310734,-1.066328
-1.307637,-1.066328
-1.304552,-1.066328
-1.301479,-1.066328
-1.298419,-1.066328
-1.295371,-1.066328
-1.292335,-1.066328
-1.289310,-1.066328
-1.286298,-0.999508
-1.283297,-0.999508
-1.280307,-0.999508
-1.277329,-0.999508
-1.274363,-0.999508
-1.271407,-0.999508
-1.268462,-0.999508
-1.265529,-0.999508
-1.262606,-0.999508
-1.259694,-0.999508
-1.256793,-0.999508
-1.253902,-0.999508
-1.251022,-0.999508
-1.248152,-0.999508
-1.245292,-0.999508
-1.242442,-0.999508
-1.239603,-0.999508
-1.236773,-0.999508
-1.233953,-0.999508
-1.231143,-0.999508
-1.228343,-0.999508
-1.225552,-0.999508
-1.222771,-0.999508
-1.220000,-0.999508
-1.217237,-0.999508
-1.214484,-0.999508
-1.211740,-0.999508
-1.209005,-0.999508
-1.206279,-0.932687
-1.203562,-0.932687
-1.200854,-0.932687
-1.198155,-0.932687
-1.195465,-0.932687
-1.192783,-0.932687
-1.190109,-0.932687
-1.187444,-0.932687
-1.184788,-0.932687
-1.182140,-0.932687
-1.179500,-0.932687
-1.176868,-0.932687
-1.174244,-0.932687
-1.171629,-0.932687
-1.169021,-0.932687
-1.166422,-0.932687
-1.163830,-0.932687
-1.161246,-0.932687
-1.158670,-0.932687
-1.156101,-0.932687
-1.153540,-0.932687
-1.150987,-0.932687
-1.148441,-0.932687
-1.145902,-0.932687
-1.143371,-0.932687
-1.140847,-0.932687
-1.138330,-0.932687
-1.135821,-0.865867
-1.133319,-0.865867
-1.130824,-0.865867
-1.128335,-0.865867
-1.125854,-0.865867
-1.123380,-0.865867
-1.120912,-0.865867
-1.118452,-0.865867
-1.115998,-0.865867
-1.113551,-0.865867
-1.111110,-0.865867
-1.108676,-0.865867
-1.106249,-0.865867
-1.103828,-0.865867
-1.101413,-0.865867
-1.099005,-0.865867
-1.096604,-0.865867
-1.094208,-0.865867
-1.091819,-0.865867
-1.089436,-0.865867
-1.087060,-0.865867
-1.084689,-0.865867
-1.082324,-0.865867
-1.079966,-0.865867
-1.077613,-0.865867
-1.075267,-0.865867
-1.072926,-0.799046
-1.070592,-0.799046
-1.068263,-0.799046
-1.065939,-0.799046
-1.063622,-0.799046
-1.061310,-0.799046
-1.059004,-0.799046
-1.056704,-0.799046
-1.054409,-0.799046
-1.052119,-0.799046
-1.049836,-0.799046
-1.047557,-0.799046
-1.045284,-0.799046
-1.043017,-0.799046
-1.040754,-0.799046
-1.038498,-0.799046
-1.036246,-0.799046
-1.034000,-0.799046
-1.031758,-0.799046
-1.029522,-0.799046
-1.027292,-0.799046
-1.025066,-0.799046
-1.022845,-0.799046
-1.020629,-0.799046
-1.018419,-0.799046
-1.016213,-0.799046
-1.014012,-0.799046
-1.011816,-0.799046
-1.009625,-0.799046
-1.007439,-0.799046
-1.005258,-0.799046
-1.003081,-0.799046
-1.000909,-0.799046
-0.998742,-0.732226
-0.996580,-0.732226
-0.994422,-0.732226
-0.992269,-0.732226
-0.990120,-0.732226
-0.987976,-0.732226
-0.985837,-0.732226
-0.983702,-0.732226
-0.981571,-0.732226
-0.979445,-0.732226
-0.977323,-0.732226
-0.975206,-0.732226
-0.973093,-0.732226
