theoretical_quantile,sample_quantile
-3.947731,-16.909506
-3.676251,-14.246642
-3.543751,-13.811022
-3.454034,-13.811022
-3.385665,-12.106080
-3.330196,-12.106080
-3.283397,-11.531902
-3.242844,-11.531902
-3.207010,-11.531902
-3.174874,-11.320145
-3.145717,-11.320145
-3.119010,-11.096282
-3.094359,-11.096282
-3.071456,-10.606075
-3.050058,-10.606075
-3.029973,-10.606075
-3.011039,-10.606075
-2.993128,-10.335862
-2.976128,-10.335862
-2.959947,-10.045615
-2.944505,-9.732124
-2.929736,-9.479356
-2.915579,-9.391341
-2.901983,-9.391341
-2.888903,-9.391341
-2.876300,-9.018054
-2.864138,-8.605405
-2.852385,-8.605405
-2.841013,-8.605405
-2.829998,-8.605405
-2.819315,-8.144103
-2.808945,-7.891335
-2.798868,-7.621122
-2.789068,-7.621122
-2.779529,-7.621122
-2.770235,-7.330875
-2.761176,-7.330875
-2.752337,-7.076281
-2.743708,-7.017384
-2.735279,-7.017384
-2.727040,-7.017384
-2.718982,-7.017384
-2.711096,-6.456924
-2.703376,-6.303314
-2.695814,-6.303314
-2.688402,-6.303314
-2.681136,-6.261869
-2.674008,-6.083638
-2.667013,-5.483386
-2.660147,-5.429363
-2.653404,-5.429363
-2.646779,-5.429363
-2.640269,-5.429363
-2.633869,-5.429363
-2.627574,-5.429363
-2.621382,-5.429363
-2.615289,-5.429363
-2.609292,-5.429363
-2.603387,-5.319031
-2.597571,-5.139117
-2.591842,-5.088580
-2.586197,-4.906382
-2.580633,-4.906382
-2.575148,-4.855185
-2.569739,-4.806380
-2.564404,-4.572858
-2.559142,-4.484842
-2.553949,-4.431067
-2.548824,-4.302645
-2.543765,-4.302645
-2.538771,-4.302645
-2.533839,-4.302645
-2.528968,-4.302645
-2.524156,-4.302645
-2.519402,-4.302645
-2.514705,-4.302645
-2.510062,-4.169868
-2.505472,-4.078781
-2.500935,-4.032431
-2.496449,-4.032431
-2.492012,-4.032431
-2.487624,-3.961861
-2.483283,-3.961861
-2.478989,-3.961861
-2.474740,-3.929358
-2.470535,-3.841342
-2.466373,-3.796582
-2.462253,-3.742184
-2.458175,-3.648370
-2.454138,-3.588575
-2.450140,-3.588575
-2.446181,-3.588575
-2.442259,-3.428694
-2.438375,-3.428694
-2.434528,-3.368898
-2.430716,-3.318361
-2.426939,-3.318361
-2.423196,-3.262007
-2.419487,-3.237605
-2.415811,-3.223982
-2.412168,-3.215288
-2.408556,-3.182416
-2.404975,-3.150244
-2.401425,-3.133584
-2.397905,-3.012226
-2.394414,-3.004871
-2.390952,-2.962066
-2.387519,-2.926380
-2.384114,-2.905712
-2.380736,-2.843046
-2.377385,-2.828155
-2.374060,-2.714624
-2.370762,-2.714624
-2.367489,-2.714624
-2.364241,-2.714624
-2.361018,-2.714624
-2.357819,-2.714624
-2.354644,-2.714624
-2.351493,-2.714624
-2.348365,-2.714624
-2.345260,-2.714624
-2.342177,-2.714624
-2.339117,-2.714624
-2.336078,-2.714624
-2.333060,-2.714624
-2.330064,-2.714624
-2.327089,-2.714624
-2.324133,-2.714624
-2.321198,-2.714624
-2.318283,-2.714624
-2.315388,-2.714624
-2.312512,-2.714624
-2.309654,-2.714624
-2.306816,-2.714624
-2.303996,-2.714624
-2.301194,-2.604291
-2.298410,-2.581847
-2.295644,-2.581847
-2.292895,-2.532426
-2.290164,-2.490760
-2.287449,-2.409284
-2.284751,-2.334078
-2.282070,-2.322643
-2.279405,-2.301975
-2.276756,-2.301975
-2.274123,-2.242179
-2.271506,-2.218195
-2.268904,-2.206735
-2.266317,-2.191642
-2.263746,-2.191642
-2.261189,-2.110886
-2.258647,-2.041565
-2.256120,-2.041565
-2.253607,-2.015588
-2.251108,-2.000554
-2.248623,-2.000554
-2.246152,-2.000554
-2.243694,-2.000554
-2.241250,-2.000554
-2.238820,-2.000554
-2.236402,-1.956793
-2.233998,-1.937382
-2.231606,-1.917220
-2.229227,-1.909994
-2.226860,-1.901395
-2.224506,-1.901395
-2.222165,-1.887023
-2.219835,-1.887023
-2.217517,-1.872131
-2.215211,-1.840673
-2.212917,-1.840673
-2.210635,-1.840673
-2.208364,-1.840673
-2.206104,-1.811768
-2.203855,-1.806763
-2.201618,-1.806763
-2.199391,-1.783773
-2.197176,-1.780877
-2.194971,-1.780877
-2.192777,-1.770102
-2.190593,-1.770102
-2.188420,-1.770102
-2.186257,-1.763959
-2.184104,-1.747786
-2.181961,-1.704825
-2.179828,-1.687063
-2.177705,-1.680063
-2.175592,-1.663957
-2.173488,-1.663957
-2.171394,-1.663957
-2.169310,-1.662225
-2.167235,-1.659770
-2.165169,-1.649584
-2.163112,-1.614458
-2.161065,-1.611570
-2.159026,-1.587905
-2.156997,-1.587905
-2.154976,-1.587905
-2.152964,-1.587905
-2.150961,-1.587905
-2.148966,-1.587905
-2.146980,-1.554286
-2.145002,-1.548143
-2.143033,-1.545563
-2.141072,-1.545563
-2.139119,-1.518584
-2.137174,-1.504393
-2.135237,-1.499889
-2.133309,-1.491195
-2.131388,-1.474374
-2.129475,-1.467386
-2.127570,-1.467386
-2.125672,-1.461554
-2.123782,-1.440093
-2.121900,-1.431222
-2.120025,-1.431222
-2.118157,-1.409850
-2.116297,-1.396816
-2.114445,-1.396816
-2.112599,-1.381723
-2.110761,-1.376148
-2.108929,-1.364042
-2.107105,-1.349433
-2.105288,-1.340462
-2.103477,-1.325194
-2.101674,-1.317691
-2.099877,-1.317691
-2.098087,-1.307120
-2.096304,-1.302940
-2.094527,-1.299304
-2.092757,-1.274414
-2.090994,-1.264039
-2.089237,-1.259380
-2.087486,-1.255796
-2.085742,-1.251742
-2.084004,-1.247121
-2.082273,-1.228337
-2.080547,-1.228337
-2.078828,-1.228337
-2.077115,-1.228337
-2.075408,-1.228337
-2.073707,-1.228337
-2.072012,-1.219637
-2.070323,-1.189269
-2.068640,-1.189269
-2.066963,-1.186398
-2.065291,-1.181380
-2.063625,-1.176751
-2.061965,-1.175256
-2.060311,-1.168944
-2.058662,-1.166365
-2.057019,-1.166365
-2.055381,-1.164082
-2.053749,-1.160221
-2.044069,-1.126603
-2.034577,-1.126603
-2.025264,-1.087240
-2.016124,-1.050551
-2.007150,-1.027444
-1.998334,-0.984167
-1.989671,-0.965866
-1.981154,-0.944405
-1.972779,-0.925710
-1.964540,-0.893868
-1.956433,-0.873835
-1.948452,-0.873835
-1.940593,-0.854683
-1.932852,-0.834864
-1.925225,-0.823515
-1.917709,-0.801970
-1.910299,-0.785819
-1.902993,-0.771131
-1.895787,-0.748160
-1.888679,-0.741058
-1.881664,-0.728761
-1.874741,-0.713954
-1.867906,-0.699738
-1.861158,-0.678510
-1.854493,-0.673843
-1.847910,-0.663417
-1.841406,-0.654158
-1.834978,-0.647210
-1.828626,-0.643384
-1.822347,-0.636396
-1.816139,-0.619575
-1.810000,-0.607532
-1.803928,-0.603621
-1.797922,-0.598995
-1.791980,-0.589609
-1.786101,-0.581177
-1.780283,-0.568495
-1.774525,-0.560344
-1.768825,-0.550479
-1.763182,-0.543643
-1.757594,-0.529954
-1.752061,-0.522865
-1.746581,-0.512051
-1.741153,-0.506603
-1.735775,-0.496312
-1.730448,-0.492465
-1.725169,-0.490091
-1.719938,-0.485024
-1.714753,-0.480061
-1.709614,-0.470434
-1.704520,-0.461186
-1.699469,-0.450558
-1.694462,-0.440409
-1.689497,-0.434452
-1.684573,-0.428486
-1.679689,-0.422435
-1.674846,-0.416191
-1.670041,-0.412533
-1.665275,-0.406408
-1.660546,-0.401933
-1.655854,-0.397293
-1.651198,-0.391865
-1.646577,-0.387978
-1.641992,-0.382635
-1.637440,-0.379200
-1.632923,-0.376435
-1.628438,-0.373170
-1.623986,-0.373170
-1.619566,-0.364476
-1.615178,-0.361668
-1.610820,-0.358217
-1.606493,-0.355327
-1.602195,-0.352170
-1.597927,-0.347655
-1.593688,-0.345294
-1.589477,-0.343997
-1.585295,-0.340668
-1.581139,-0.335194
-1.577011,-0.332862
-1.572910,-0.329199
-1.568835,-0.324517
-1.564786,-0.321973
-1.560762,-0.316189
-1.556764,-0.313374
-1.552790,-0.311109
-1.548840,-0.308432
-1.544915,-0.305223
-1.541013,-0.301305
-1.537135,-0.297486
-1.533279,-0.293832
-1.529446,-0.290131
-1.525636,-0.290131
-1.521847,-0.286588
-1.518081,-0.284110
-1.514335,-0.282511
-1.510611,-0.280424
-1.506908,-0.278334
-1.503225,-0.275811
-1.499562,-0.271137
-1.495920,-0.270097
-1.492297,-0.268245
-1.488694,-0.266267
-1.485110,-0.263700
-1.481544,-0.261083
-1.477998,-0.259352
-1.474470,-0.256551
-1.470961,-0.253744
-1.467469,-0.252652
-1.463995,-0.250494
-1.460539,-0.248941
-1.457100,-0.244747
-1.453678,-0.243404
-1.450274,-0.240393
-1.446886,-0.238104
-1.443514,-0.237323
-1.440159,-0.234947
-1.436820,-0.233279
-1.433497,-0.231308
-1.430189,-0.230335
-1.426897,-0.229884
-1.423621,-0.228249
-1.420360,-0.226740
-1.417114,-0.225103
-1.413882,-0.223747
-1.410666,-0.221934
-1.407464,-0.221216
-1.404276,-0.219818
-1.401102,-0.217929
-1.397943,-0.215528
-1.394797,-0.214543
-1.391666,-0.213153
-1.388547,-0.211640
-1.385443,-0.211640
-1.382351,-0.210927
-1.379273,-0.209030
-1.376208,-0.207891
-1.373155,-0.207075
-1.370115,-0.205780
-1.367088,-0.204763
-1.364074,-0.202727
-1.361071,-0.201718
-1.358081,-0.199844
-1.355103,-0.199073
-1.352137,-0.196823
-1.349183,-0.194243
-1.346241,-0.193022
-1.343310,-0.191959
-1.340391,-0.190973
-1.337483,-0.189431
-1.334586,-0.187914
-1.331701,-0.187664
-1.328826,-0.187125
-1.325963,-0.186421
-1.323110,-0.185537
-1.320268,-0.183985
-1.317437,-0.182597
-1.314616,-0.181545
-1.311805,-0.179573
-1.309005,-0.179299
-1.306215,-0.179050
-1.303436,-0.178469
-1.300666,-0.177939
-1.297906,-0.176600
-1.295156,-0.175718
-1.292416,-0.174499
-1.289686,-0.173981
-1.286965,-0.172932
-1.284254,-0.171941
-1.281552,-0.171238
-1.278859,-0.170532
-1.276175,-0.170053
-1.273501,-0.169091
-1.270836,-0.167698
-1.268180,-0.166570
-1.265533,-0.166154
-1.262894,-0.165396
-1.260264,-0.164815
-1.257644,-0.163780
-1.255031,-0.163097
-1.252427,-0.161747
-1.249832,-0.160585
-1.247245,-0.160296
-1.244666,-0.159765
-1.242096,-0.159598
-1.239534,-0.159115
-1.236980,-0.158004
-1.234433,-0.157618
-1.231895,-0.156852
