date,delta,sigma_distance,direction,macro_tag
2003-06-03,-0.10285738543970782,-3.0680012222365844,down,
2003-06-25,0.13133600206108714,3.9290724740167695,up,
2003-09-05,-0.10477895123317676,-3.125412482275069,down,
2003-10-03,0.10873320013646559,3.2537610465843567,up,
2004-04-02,0.11980119981262077,3.5844433524795356,up,
2008-02-29,-0.12516314295400616,-3.7344377550689756,down,
2008-03-11,0.16862271243579272,5.043099915896544,up,
2008-03-14,-0.10331761402802601,-3.0817516247733514,down,
2008-03-18,0.15732025458853727,4.705412625277483,up,
2008-04-01,0.10536051565782635,3.1529942311627703,up,
2008-06-09,0.12883287184296838,3.854285620321183,up,
2008-09-15,-0.22538822116803364,-6.728895736825298,down,GFC
2008-09-17,-0.141880587235444,-4.233910395601291,down,GFC
2008-09-19,0.19349485739207992,5.786213259532034,up,GFC
2008-09-29,-0.21605969642580475,-6.450184301821708,down,GFC
2008-09-30,0.16251892949777494,4.860735163846919,up,GFC
2008-10-02,-0.11641035184441122,-3.472927705210975,down,GFC
2008-10-06,-0.11232918497391972,-3.350993325832139,down,GFC
2008-10-08,0.11551288712184424,3.45632000856215,up,GFC
2008-10-15,-0.10414025925259703,-3.1063300696373197,down,GFC
2008-11-24,0.18384944097200775,5.4980339465184755,up,GFC
2008-11-25,-0.13026519483790158,-3.8868734553878133,down,GFC
2008-12-01,-0.10536051565782628,-3.142788075932162,down,GFC
2008-12-05,0.12588024588900293,3.7660690330902713,up,GFC
2008-12-09,-0.14389417966006918,-4.294071165893202,down,GFC
2008-12-16,-0.1431008436406733,-4.2703684018961345,down,GFC
2008-12-17,0.11607217125275403,3.4730299264760682,up,GFC
2008-12-22,0.16184302545041396,4.840540953918747,up,GFC
2008-12-29,-0.13192754304254806,-3.9365399853478293,down,GFC
2009-01-05,-0.12062798778861475,-3.598939416474424,down,
2009-01-09,-0.10135249426028746,-3.023039088166039,down,
2009-01-23,0.1013524942602875,3.0332452433966473,up,
2009-02-10,-0.13217177310848308,-3.9438369282223684,down,
2009-02-18,0.10880285984879917,3.255842292968208,up,
2009-03-02,-0.11653381625595151,-3.476616492480466,down,
2009-03-18,-0.2472411028932704,-7.38180154914876,down,
2009-06-05,0.31845373111853476,9.519651072595195,up,
2009-12-04,0.1267517056391438,3.7921059257631424,up,
2010-05-06,-0.15984870094189602,-4.770749702331409,down,
2010-05-07,0.1013524942602875,3.0332452433966473,up,
2010-05-28,-0.1351747783682526,-4.033558714721453,down,
2010-06-04,-0.13005312824819779,-3.8805374713854235,down,
2010-08-30,-0.11332868530700324,-3.380855729568843,down,
2010-09-28,-0.17327172127403667,-5.171793743295105,down,
2010-09-29,0.17327172127403678,5.1819998985257145,up,
2010-11-05,0.14107859825990543,4.220155259587468,up,
2010-11-09,0.11506932978478729,3.4430676985416935,up,
2010-11-24,0.16362942378180212,4.893913770756049,up,
2010-11-30,-0.14458122881110755,-4.314598361789147,down,
2010-12-01,0.16362942378180212,4.893913770756049,up,
2010-12-03,-0.11551288712184435,-3.4461138533315463,down,
2010-12-06,-0.15415067982725836,-4.600508031174951,down,
2010-12-07,0.25131442828090617,7.51370780116801,up,
2010-12-08,0.15415067982725816,4.610714186405551,up,
2010-12-29,-0.15860503017663852,-4.73359213741787,down,
2011-01-05,0.11954515064978273,3.5767932865175505,up,
2011-01-07,-0.12516314295400616,-3.7344377550689756,down,
2011-03-03,0.1353413478697623,4.048741522324909,up,
2011-03-04,-0.14994014729091476,-4.4747085507896704,down,
2011-05-26,-0.11778303565638351,-3.5139398358117653,down,
2011-06-14,0.11778303565638346,3.5241459910423707,up,
2011-06-15,-0.169076330043934,-5.046446644750131,down,
2011-06-23,-0.10821358464023284,-3.2280301664259654,down,
2011-06-27,0.15822400521489416,4.732414283194203,up,
2011-06-28,0.15762894420358306,4.714635447530465,up,
2011-07-01,0.10536051565782635,3.1529942311627703,up,
2011-07-07,0.13062018241706422,3.9076856925371377,up,
2011-07-08,-0.2029408439966903,-6.058227986417736,down,
2011-07-29,-0.15415067982725836,-4.600508031174951,down,
2011-08-02,-0.14107859825990549,-4.2099491043568635,down,
2011-08-04,-0.2006706954621511,-5.9904020039375165,down,
2011-08-09,-0.3513978868378886,-10.493728410118555,down,
2011-09-09,-0.11122563511022437,-3.3180221996779453,down,
2011-09-12,0.21130909366720677,6.318455119089701,up,
2011-09-16,-0.15415067982725836,-4.600508031174951,down,
2011-09-19,-0.11778303565638339,-3.5139398358117617,down,
2011-09-20,0.11778303565638346,3.5241459910423707,up,
2011-09-21,0.15415067982725836,4.610714186405557,up,
2011-09-23,0.13976194237515863,4.18081709399495,up,
2011-10-06,0.14842000511827322,4.4394969129550494,up,
2011-10-25,-0.1431008436406733,-4.2703684018961345,down,
2011-10-27,0.10178269430994218,3.0460984733007384,up,
2011-10-28,-0.10178269430994223,-3.035892318070133,down,
2011-10-31,-0.11332868530700324,-3.380855729568843,down,
2011-11-07,0.127833371509885,3.8244232165844827,up,
2011-12-30,-0.11332868530700324,-3.380855729568843,down,
2012-01-18,0.13353139262452257,3.9946648877409388,up,
2012-03-05,0.10178269430994218,3.0460984733007384,up,
2012-03-14,0.13353139262452277,3.9946648877409445,up,
2012-04-10,-0.1335313926245225,-3.9844587325103302,down,
2012-05-30,-0.10536051565782616,-3.142788075932158,down,
2012-06-12,0.10536051565782614,3.152994231162764,up,
2012-07-18,-0.12783337150988489,-3.8142170613538737,down,
2012-08-07,0.11778303565638365,3.5241459910423765,up,
2012-08-22,-0.17589066646366416,-5.250040839397293,down,
2012-08-31,-0.20479441264601328,-6.113607673174835,down,
2012-09-14,0.11778303565638365,3.5241459910423765,up,
2012-10-05,0.16034265007517948,4.7957137400311485,up,
2012-10-17,0.10536051565782614,3.152994231162764,up,
