theoretical_quantile,sample_quantile
-4.009507,-12.739773
-3.742033,-7.538374
-3.611672,-7.538374
-3.523479,-7.236844
-3.456317,-6.935313
-3.401854,-6.859931
-3.355927,-5.879957
-3.316144,-5.804574
-3.281005,-5.804574
-3.249503,-5.729192
-3.220928,-5.653809
-3.194764,-5.503044
-3.170619,-5.427661
-3.148192,-5.427661
-3.127245,-5.276896
-3.107586,-5.201514
-3.089060,-5.201514
-3.071536,-5.201514
-3.054908,-5.126131
-3.039084,-5.050748
-3.023986,-4.975366
-3.009548,-4.975366
-2.995711,-4.899983
-2.982425,-4.899983
-2.969645,-4.899983
-2.957332,-4.824601
-2.945453,-4.824601
-2.933975,-4.824601
-2.922870,-4.749218
-2.912115,-4.673835
-2.901687,-4.523070
-2.891565,-4.523070
-2.881731,-4.523070
-2.872168,-4.523070
-2.862860,-4.447688
-2.853794,-4.447688
-2.844957,-4.447688
-2.836337,-4.372305
-2.827922,-4.372305
-2.819703,-4.372305
-2.811670,-4.372305
-2.803814,-4.372305
-2.796128,-4.372305
-2.788604,-4.146157
-2.781234,-4.146157
-2.774012,-4.070775
-2.766932,-4.070775
-2.759988,-4.070775
-2.753175,-4.070775
-2.746487,-4.070775
-2.739920,-3.995392
-2.733468,-3.995392
-2.727129,-3.995392
-2.720897,-3.920010
-2.714770,-3.920010
-2.708742,-3.920010
-2.702812,-3.844627
-2.696975,-3.844627
-2.691228,-3.844627
-2.685569,-3.844627
-2.679995,-3.844627
-2.674502,-3.844627
-2.669089,-3.844627
-2.663754,-3.769244
-2.658493,-3.769244
-2.653304,-3.693862
-2.648187,-3.693862
-2.643137,-3.693862
-2.638154,-3.693862
-2.633236,-3.618479
-2.628380,-3.618479
-2.623586,-3.618479
-2.618851,-3.618479
-2.614175,-3.618479
-2.609555,-3.543097
-2.604989,-3.543097
-2.600478,-3.467714
-2.596019,-3.467714
-2.591611,-3.467714
-2.587252,-3.467714
-2.582942,-3.467714
-2.578680,-3.467714
-2.574464,-3.467714
-2.570293,-3.467714
-2.566167,-3.467714
-2.562084,-3.392331
-2.558043,-3.392331
-2.554043,-3.392331
-2.550084,-3.316949
-2.546164,-3.316949
-2.542283,-3.316949
-2.538441,-3.316949
-2.534635,-3.316949
-2.530865,-3.316949
-2.527131,-3.316949
-2.523432,-3.316949
-2.519768,-3.241566
-2.516136,-3.241566
-2.512538,-3.241566
-2.508972,-3.241566
-2.505438,-3.241566
-2.501934,-3.241566
-2.498461,-3.166184
-2.495018,-3.166184
-2.491604,-3.166184
-2.488219,-3.166184
-2.484863,-3.166184
-2.481534,-3.166184
-2.478232,-3.090801
-2.474957,-3.090801
-2.471708,-3.090801
-2.468486,-3.090801
-2.465289,-3.090801
-2.462116,-3.090801
-2.458969,-3.090801
-2.455845,-3.090801
-2.452745,-3.015418
-2.449669,-3.015418
-2.446616,-3.015418
-2.443585,-3.015418
-2.440577,-3.015418
-2.437590,-3.015418
-2.434625,-3.015418
-2.431682,-3.015418
-2.428759,-3.015418
-2.425857,-3.015418
-2.422975,-3.015418
