date,delta,sigma_distance,direction,macro_tag
1987-10-20,-0.08270949062092939,-3.7887795137017974,down,Black Monday Era
2001-11-15,0.0681221705177073,3.123841961108906,up,
2003-01-09,0.07054205847378084,3.2347455295342007,up,
2003-03-13,0.06769501277135147,3.1042653033415615,up,
2003-06-26,0.07071552479839788,3.242695498603374,up,
2003-07-15,0.07767303831821798,3.5615586405016,up,
2003-10-03,0.07312226482896278,3.352996497040816,up,
2004-03-05,-0.07207234804112389,-3.3012788147590117,down,
2004-04-02,0.09309042306601183,4.268138042256387,up,
2004-08-06,-0.06820825002653369,-3.124187037642812,down,
2008-01-24,0.0765400771223344,3.5096349804844005,up,
2008-02-21,-0.07563741420562008,-3.4646659494081877,down,
2008-02-29,-0.08801087732271333,-4.031742292765432,down,
2008-03-11,0.09646026618756211,4.422578096505744,up,
2008-03-18,0.08176595469656767,3.7491371730059875,up,
2008-04-01,0.07439829005385933,3.411476787620607,up,
2008-09-15,-0.13690407710316196,-6.272519727841781,down,GFC
2008-09-19,0.11986160634862608,5.495062515994006,up,GFC
2008-09-29,-0.12188981760903676,-5.5844155736876075,down,GFC
2008-09-30,0.09867152750702962,4.52392029726106,up,GFC
2008-10-02,-0.06849523524876444,-3.1373395826401262,down,GFC
2008-10-06,-0.0746908926015891,-3.4212868238518976,down,GFC
2008-10-08,0.09716374845364767,4.454818718819264,up,GFC
2008-10-21,-0.06975303876034897,-3.194984771320239,down,GFC
2008-11-20,-0.06967992063798994,-3.191633764648289,down,GFC
2008-11-24,0.10337835445383518,4.739634377349324,up,GFC
2008-11-25,-0.08376988306545882,-3.837377344743675,down,GFC
2008-12-01,-0.12102663240222566,-5.544855758776752,down,GFC
2008-12-05,0.10071397560183067,4.617525780716756,up,GFC
2008-12-09,-0.08907963005368877,-4.080723276092353,down,GFC
2008-12-16,-0.11279549414534427,-5.167622340758794,down,GFC
2008-12-18,-0.06899287148695156,-3.160146272699546,down,GFC
2008-12-19,0.06899287148695142,3.1637462237332046,up,GFC
2008-12-23,0.08879549878313127,4.071301478855834,up,GFC
2009-01-16,0.07777770104268424,3.566355337635981,up,
2009-01-21,0.07796154146971192,3.5747807522619053,up,
2009-01-28,0.06689423483003022,3.067565616074682,up,
2009-01-29,0.09531017980432493,4.369869588420394,up,
2009-02-03,0.07165598890643515,3.2857970088594453,up,
2009-02-10,-0.10591901888373739,-4.852473185697133,down,
2009-02-13,0.08315036833217017,3.8125849090797184,up,
2009-02-18,0.0925515573652453,4.243441804165276,up,
2009-02-25,0.08612915372993875,3.949102771138807,up,
2009-03-02,-0.06755815101129109,-3.094392971996417,down,
2009-03-05,-0.07919704166119317,-3.6278038277950304,down,
2009-03-18,-0.2613647641344075,-11.97655833251572,down,
2009-03-25,0.079137320558724,3.6286667581507333,up,
2009-04-03,0.07205331764005757,3.3040066016986644,up,
2009-06-01,0.08594242980072463,3.94054520548447,up,
2009-06-05,0.10731173578908805,4.919901412011873,up,
2009-07-23,0.06762018767497929,3.100836065977653,up,
2010-03-24,0.07117627846789495,3.2638118589637886,up,
2010-05-06,-0.08112554481236846,-3.71618720961565,down,
2010-06-04,-0.09163032284592426,-4.197621635748059,down,
2010-08-27,0.07669262078825458,3.5166260632115005,up,
2010-08-30,-0.0694723728147674,-3.1821218390417703,down,
2010-09-09,0.0726391836399717,3.330856865507968,up,
2010-10-28,-0.08565544457849389,-3.9237927094534917,down,
2010-11-09,0.11679926774625088,5.354715406997683,up,
2010-11-15,0.11200505837649484,5.134996586731869,up,
2010-11-22,-0.06713930283762856,-3.075197142300664,down,
2010-11-24,0.10821358464023279,4.961233183394583,up,
2010-12-01,0.10943384104546204,5.017157586586098,up,
2010-12-06,-0.0694285064317629,-3.1801114408343247,down,
2010-12-07,0.12861737782209354,5.89633989674495,up,
2010-12-08,0.07205331764005757,3.3040066016986644,up,
2010-12-14,0.08526465165468813,3.909482604091101,up,
2010-12-29,-0.07128908374730183,-3.2653817787053536,down,
2011-03-16,-0.06720874969344999,-3.0783798946703276,down,
2011-06-14,0.06689423483003022,3.067565616074682,up,
2011-06-15,-0.09237332013101504,-4.231673233071009,down,
2011-06-28,0.09716374845364788,4.454818718819273,up,
2011-07-08,-0.1028094938662209,-4.7099635212786755,down,
2011-07-29,-0.1186057424078469,-5.433906266893112,down,
2011-08-02,-0.07061756721395342,-3.2346061472890284,down,
2011-08-04,-0.10981486600720644,-5.031020025829846,down,
2011-08-05,0.09368548407732284,4.2954097138309,up,
2011-08-08,-0.10265415406008321,-4.702844291325931,down,
2011-08-09,-0.19867069479548416,-9.103286455882527,down,
2011-08-11,0.09237332013101507,4.235273184104676,up,
2011-08-24,0.10008345855698263,4.588629157610255,up,
2011-08-25,-0.06899287148695156,-3.160146272699546,down,
2011-09-09,-0.08288765980576764,-3.7969450150558557,down,
2011-09-12,0.07145896398214485,3.27676734816062,up,
2011-09-19,-0.10064352577968741,-4.610697111324043,down,
2011-09-22,-0.10788896201118488,-4.942755763400979,down,
2011-09-23,0.11918851726511835,5.464214814536687,up,
2011-10-03,-0.09844007281325252,-4.509712767721854,down,
2011-10-07,0.0670107102829603,3.072903691059301,up,
