date,delta,sigma_distance,direction,macro_tag
1962-03-22,-39.000000000000014,-3.006871142890698,down,
1963-02-28,48.00000000000004,3.7006179781359676,up,
1963-06-06,-40.000000000000036,-3.0839687189944542,down,
1966-03-02,71.99999999999997,5.550959804626076,up,
1967-01-02,-54.0,-4.163334784447017,down,
1970-01-22,-50.0,-3.8549444800319987,down,
1970-08-03,-40.000000000000036,-3.0839687189944542,down,
1971-01-28,51.00000000000007,3.9319107064472343,up,
1972-11-22,-39.99999999999994,-3.083968718994447,down,
1976-04-21,43.99999999999995,3.392227673720942,up,
1978-10-24,39.00000000000006,3.0067397932021764,up,
1979-01-24,58.999999999999986,4.5486913152772654,up,
1979-03-12,84.00000000000007,6.47613071787114,up,
1979-04-23,38.99999999999988,3.0067397932021627,up,
1979-05-16,-65.00000000000003,-5.011408121588322,down,
1979-05-22,43.99999999999995,3.392227673720942,up,
1979-05-25,49.00000000000002,3.777715554239721,up,
1979-07-17,-55.99999999999987,-4.317529936654517,down,
1979-07-30,48.00000000000004,3.7006179781359676,up,
1979-08-02,-57.00000000000003,-4.394627512758284,down,
1979-08-07,-64.99999999999986,-5.011408121588309,down,
1979-08-13,41.000000000000014,3.1609349454096827,up,
1979-08-14,-54.99999999999989,-4.240432360550764,down,
1979-09-07,58.00000000000001,4.471593739173512,up,
1979-10-30,55.00000000000007,4.240301010862253,up,
1979-11-13,-41.000000000000014,-3.161066295098207,down,
1979-11-26,38.99999999999988,3.0067397932021627,up,
1980-01-09,-68.00000000000014,-5.242700849899594,down,
1980-01-31,-64.00000000000006,-4.9343105454845695,down,
1980-02-15,-50.0,-3.8549444800319987,down,
1980-03-07,75.0,5.782252532937342,up,
1980-03-19,41.99999999999999,3.2380325215134356,up,
1980-04-22,-46.000000000000085,-3.5465541756169863,down,
1980-05-29,-68.99999999999994,-5.319798426003334,down,
1980-07-01,58.999999999999986,4.5486913152772654,up,
1980-07-04,43.99999999999995,3.392227673720942,up,
1980-07-11,50.0,3.854813130343474,up,
1980-07-22,-43.99999999999995,-3.3923590234094663,down,
1980-08-12,-55.00000000000007,-4.240432360550778,down,
1980-08-14,-73.00000000000004,-5.62818873041836,down,
1980-08-22,41.000000000000014,3.1609349454096827,up,
1980-08-29,38.99999999999988,3.0067397932021627,up,
1980-09-08,40.000000000000036,3.0838373693059293,up,
1980-09-11,52.000000000000135,4.009008282550994,up,
1980-09-22,67.0,5.165471924107305,up,
1980-10-20,-40.000000000000036,-3.0839687189944542,down,
1980-11-03,38.99999999999988,3.0067397932021627,up,
1980-11-25,-75.99999999999997,-5.859481458729619,down,
1980-12-01,38.99999999999988,3.0067397932021627,up,
1980-12-10,48.00000000000004,3.7006179781359676,up,
1980-12-11,47.999999999999865,3.7006179781359543,up,
1981-01-08,-39.00000000000006,-3.006871142890701,down,
1981-01-22,-39.00000000000006,-3.006871142890701,down,
1981-02-11,-52.999999999999936,-4.086237208343258,down,
1981-04-28,47.00000000000024,3.6235204020322285,up,
1981-05-25,-57.99999999999983,-4.471725088862024,down,
1981-07-16,64.00000000000006,4.934179195796045,up,
1981-07-17,-39.00000000000006,-3.006871142890701,down,
1981-08-07,-44.00000000000013,-3.39235902340948,down,
1981-08-14,79.00000000000027,6.090642837352382,up,
1981-08-19,77.00000000000031,5.936447685144875,up,
1981-08-26,-41.000000000000014,-3.161066295098207,down,
1981-10-05,-41.000000000000014,-3.161066295098207,down,
1981-10-26,-46.000000000000085,-3.5465541756169863,down,
1981-11-05,-41.000000000000014,-3.161066295098207,down,
1981-11-09,-48.00000000000004,-3.7007493278244925,down,
1981-11-12,94.99999999999974,7.324204055012417,up,
1981-11-17,57.00000000000003,4.394496163069759,up,
1981-12-01,-43.99999999999977,-3.392359023409453,down,
1981-12-17,48.999999999999844,3.777715554239707,up,
1982-01-15,58.999999999999986,4.5486913152772654,up,
1982-01-21,44.00000000000013,3.3922276737209556,up,
1982-03-01,-67.99999999999997,-5.242700849899582,down,
1982-04-27,48.00000000000004,3.7006179781359676,up,
1982-04-29,-104.00000000000009,-8.01821358963476,down,
1982-05-12,-61.99999999999992,-4.7801153932770495,down,
1982-06-03,48.00000000000004,3.7006179781359676,up,
1982-06-07,-48.00000000000004,-3.7007493278244925,down,
1982-07-07,-45.00000000000011,-3.4694565995132334,down,
1982-07-14,-65.00000000000003,-5.011408121588322,down,
1982-07-21,64.00000000000006,4.934179195796045,up,
1982-08-06,40.000000000000036,3.0838373693059293,up,
1982-08-09,-69.99999999999993,-5.396896002107088,down,
1982-08-19,-41.000000000000014,-3.161066295098207,down,
1982-09-28,42.99999999999997,3.3151300976171885,up,
1982-10-19,-63.00000000000008,-4.857212969380816,down,
1982-12-15,-49.00000000000002,-3.7778469039282454,down,
1982-12-21,49.00000000000002,3.777715554239721,up,
1983-01-06,-58.999999999999986,-4.54882266496579,down,
1983-02-03,-41.000000000000014,-3.161066295098207,down,
1983-02-15,47.000000000000064,3.6235204020322147,up,
1983-02-17,-50.0,-3.8549444800319987,down,
1983-03-01,44.99999999999993,3.4693252498246947,up,
1983-03-03,50.99999999999998,3.931910706447227,up,
1983-03-22,-40.000000000000036,-3.0839687189944542,down,
1983-04-20,67.0,5.165471924107305,up,
1983-04-22,39.99999999999986,3.0838373693059156,up,
1983-06-01,-40.000000000000036,-3.0839687189944542,down,
1983-06-07,-40.000000000000036,-3.0839687189944542,down,
1983-06-23,-58.00000000000001,-4.471725088862037,down,
1983-06-28,-44.99999999999993,-3.4694565995132196,down,
1983-07-08,43.99999999999995,3.392227673720942,up,
1983-08-09,-52.999999999999936,-4.086237208343258,down,
1983-09-09,-49.00000000000002,-3.7778469039282454,down,
1983-09-14,-48.00000000000004,-3.7007493278244925,down,
1983-09-19,-50.99999999999998,-3.9320420561357516,down,
1983-09-27,51.99999999999996,4.0090082825509805,up,
1983-09-28,-39.00000000000006,-3.006871142890701,down,
1983-10-03,71.99999999999989,5.5509598046260695,up,
1983-10-18,50.0,3.854813130343474,up,
1983-10-28,42.99999999999997,3.3151300976171885,up,
1983-11-18,40.000000000000036,3.0838373693059293,up,
1983-11-29,40.99999999999984,3.160934945409669,up,
1983-12-22,61.00000000000012,4.7028864674847854,up,
1984-01-24,50.0,3.854813130343474,up,
1984-02-01,-66.00000000000001,-5.088505697692075,down,
1984-02-22,43.99999999999995,3.392227673720942,up,
1984-02-23,-49.00000000000002,-3.7778469039282454,down,
1984-02-29,59.999999999999964,4.625788891381019,up,
1984-03-30,42.99999999999997,3.3151300976171885,up,
1984-04-23,78.99999999999991,6.0906428373523545,up,
1984-05-28,-43.99999999999995,-3.3923590234094663,down,
1984-06-12,-60.99999999999994,-4.703017817173296,down,
1984-07-09,-71.00000000000009,-5.473993578210854,down,
1984-08-13,44.99999999999993,3.4693252498246947,up,
1984-09-04,-47.000000000000064,-3.6236517517207396,down,
1984-09-11,-93.99999999999994,-7.247237828597203,down,
1984-09-18,96.99999999999989,7.478399207219938,up,
1984-10-18,-41.99999999999999,-3.2381638712019605,down,
1984-11-28,62.0000000000001,4.779984043588538,up,
1984-12-06,51.99999999999996,4.0090082825509805,up,
1984-12-12,-53.999999999999915,-4.163334784447011,down,
1984-12-14,-39.99999999999986,-3.0839687189944405,down,
1986-01-27,50.99999999999998,3.931910706447227,up,
1986-03-20,40.000000000000036,3.0838373693059293,up,
1987-01-19,-54.99999999999989,-4.240432360550764,down,
1987-01-20,-54.00000000000009,-4.1633347844470245,down,
1987-03-04,-61.99999999999992,-4.7801153932770495,down,
1987-03-10,48.00000000000004,3.7006179781359676,up,
1987-03-12,122.00000000000006,9.405838609813818,up,
1987-03-17,50.0,3.854813130343474,up,
