theoretical_quantile,sample_quantile
-3.947731,-12.408951
-3.676251,-9.288286
-3.543751,-7.401373
-3.454034,-6.675637
-3.385665,-6.095048
-3.330196,-5.804754
-3.283397,-5.659607
-3.242844,-5.441886
-3.207010,-5.369312
-3.174874,-5.369312
-3.145717,-5.369312
-3.119010,-5.296739
-3.094359,-5.079018
-3.071456,-5.079018
-3.050058,-5.079018
-3.029973,-4.933871
-3.011039,-4.933871
-2.993128,-4.788724
-2.976128,-4.788724
-2.959947,-4.788724
-2.944505,-4.788724
-2.929736,-4.716150
-2.915579,-4.716150
-2.901983,-4.716150
-2.888903,-4.643576
-2.876300,-4.571003
-2.864138,-4.498429
-2.852385,-4.425856
-2.841013,-4.425856
-2.829998,-4.353282
-2.819315,-4.353282
-2.808945,-4.353282
-2.798868,-4.280708
-2.789068,-4.280708
-2.779529,-4.135561
-2.770235,-4.135561
-2.761176,-4.062988
-2.752337,-4.062988
-2.743708,-4.062988
-2.735279,-4.062988
-2.727040,-4.062988
-2.718982,-4.062988
-2.711096,-4.062988
-2.703376,-3.990414
-2.695814,-3.990414
-2.688402,-3.990414
-2.681136,-3.990414
-2.674008,-3.917840
-2.667013,-3.917840
-2.660147,-3.845267
-2.653404,-3.845267
-2.646779,-3.845267
-2.640269,-3.772693
-2.633869,-3.772693
-2.627574,-3.772693
-2.621382,-3.627546
-2.615289,-3.627546
-2.609292,-3.627546
-2.603387,-3.554972
-2.597571,-3.554972
-2.591842,-3.554972
-2.586197,-3.554972
-2.580633,-3.554972
-2.575148,-3.482399
-2.569739,-3.482399
-2.564404,-3.482399
-2.559142,-3.482399
-2.553949,-3.482399
-2.548824,-3.482399
-2.543765,-3.482399
-2.538771,-3.482399
-2.533839,-3.409825
-2.528968,-3.409825
-2.524156,-3.409825
-2.519402,-3.409825
-2.514705,-3.337252
-2.510062,-3.337252
-2.505472,-3.337252
-2.500935,-3.337252
-2.496449,-3.264678
-2.492012,-3.264678
-2.487624,-3.264678
-2.483283,-3.264678
-2.478989,-3.264678
-2.474740,-3.192104
-2.470535,-3.192104
-2.466373,-3.192104
-2.462253,-3.192104
-2.458175,-3.119531
-2.454138,-3.119531
-2.450140,-3.119531
-2.446181,-3.119531
-2.442259,-3.119531
-2.438375,-3.046957
-2.434528,-3.046957
-2.430716,-3.046957
-2.426939,-3.046957
-2.423196,-3.046957
-2.419487,-3.046957
-2.415811,-3.046957
-2.412168,-3.046957
-2.408556,-3.046957
-2.404975,-2.974384
-2.401425,-2.974384
-2.397905,-2.974384
-2.394414,-2.974384
-2.390952,-2.974384
-2.387519,-2.974384
-2.384114,-2.974384
-2.380736,-2.974384
-2.377385,-2.974384
-2.374060,-2.974384
-2.370762,-2.901810
-2.367489,-2.901810
-2.364241,-2.901810
-2.361018,-2.901810
-2.357819,-2.901810
-2.354644,-2.901810
-2.351493,-2.901810
-2.348365,-2.829237
-2.345260,-2.829237
-2.342177,-2.829237
-2.339117,-2.829237
-2.336078,-2.829237
-2.333060,-2.829237
-2.330064,-2.829237
-2.327089,-2.829237
-2.324133,-2.829237
-2.321198,-2.829237
-2.318283,-2.829237
-2.315388,-2.829237
-2.312512,-2.756663
-2.309654,-2.756663
-2.306816,-2.756663
-2.303996,-2.756663
-2.301194,-2.756663
-2.298410,-2.756663
-2.295644,-2.756663
-2.292895,-2.756663
-2.290164,-2.756663
-2.287449,-2.756663
-2.284751,-2.756663
-2.282070,-2.756663
-2.279405,-2.684089
-2.276756,-2.684089
-2.274123,-2.684089
-2.271506,-2.684089
-2.268904,-2.684089
-2.266317,-2.684089
-2.263746,-2.684089
-2.261189,-2.684089
-2.258647,-2.684089
-2.256120,-2.684089
-2.253607,-2.611516
-2.251108,-2.611516
-2.248623,-2.611516
-2.246152,-2.611516
-2.243694,-2.611516
-2.241250,-2.611516
-2.238820,-2.611516
-2.236402,-2.611516
-2.233998,-2.611516
-2.231606,-2.611516
-2.229227,-2.611516
-2.226860,-2.611516
-2.224506,-2.538942
-2.222165,-2.538942
-2.219835,-2.538942
-2.217517,-2.538942
-2.215211,-2.538942
-2.212917,-2.538942
-2.210635,-2.538942
-2.208364,-2.538942
-2.206104,-2.538942
-2.203855,-2.538942
-2.201618,-2.538942
-2.199391,-2.466369
-2.197176,-2.466369
-2.194971,-2.466369
-2.192777,-2.466369
-2.190593,-2.466369
-2.188420,-2.466369
-2.186257,-2.466369
-2.184104,-2.466369
-2.181961,-2.466369
-2.179828,-2.393795
-2.177705,-2.393795
-2.175592,-2.393795
-2.173488,-2.393795
-2.171394,-2.393795
-2.169310,-2.393795
-2.167235,-2.393795
-2.165169,-2.393795
-2.163112,-2.393795
-2.161065,-2.393795
-2.159026,-2.393795
-2.156997,-2.393795
-2.154976,-2.393795
-2.152964,-2.393795
-2.150961,-2.393795
-2.148966,-2.393795
-2.146980,-2.393795
-2.145002,-2.393795
-2.143033,-2.393795
-2.141072,-2.393795
-2.139119,-2.393795
-2.137174,-2.393795
-2.135237,-2.393795
-2.133309,-2.321221
-2.131388,-2.321221
-2.129475,-2.321221
-2.127570,-2.321221
-2.125672,-2.321221
-2.123782,-2.321221
-2.121900,-2.321221
-2.120025,-2.321221
-2.118157,-2.321221
-2.116297,-2.321221
-2.114445,-2.321221
-2.112599,-2.321221
-2.110761,-2.321221
-2.108929,-2.321221
-2.107105,-2.321221
-2.105288,-2.321221
-2.103477,-2.248648
-2.101674,-2.248648
-2.099877,-2.248648
-2.098087,-2.248648
-2.096304,-2.248648
-2.094527,-2.248648
-2.092757,-2.248648
-2.090994,-2.248648
-2.089237,-2.248648
-2.087486,-2.248648
-2.085742,-2.248648
-2.084004,-2.248648
-2.082273,-2.248648
-2.080547,-2.248648
-2.078828,-2.176074
-2.077115,-2.176074
-2.075408,-2.176074
-2.073707,-2.176074
-2.072012,-2.176074
-2.070323,-2.176074
-2.068640,-2.176074
-2.066963,-2.176074
-2.065291,-2.176074
-2.063625,-2.176074
-2.061965,-2.176074
-2.060311,-2.176074
-2.058662,-2.176074
-2.057019,-2.176074
-2.055381,-2.176074
-2.053749,-2.176074
-2.044069,-2.176074
-2.034577,-2.103501
-2.025264,-2.103501
-2.016124,-2.103501
-2.007150,-2.030927
-1.998334,-2.030927
-1.989671,-2.030927
-1.981154,-2.030927
-1.972779,-2.030927
-1.964540,-1.958353
-1.956433,-1.958353
-1.948452,-1.958353
-1.940593,-1.958353
-1.932852,-1.958353
-1.925225,-1.885780
-1.917709,-1.885780
-1.910299,-1.885780
-1.902993,-1.885780
-1.895787,-1.885780
-1.888679,-1.885780
-1.881664,-1.813206
-1.874741,-1.813206
-1.867906,-1.813206
-1.861158,-1.813206
-1.854493,-1.813206
-1.847910,-1.813206
-1.841406,-1.740633
-1.834978,-1.740633
-1.828626,-1.740633
-1.822347,-1.740633
-1.816139,-1.740633
-1.810000,-1.740633
-1.803928,-1.740633
-1.797922,-1.668059
